,CO2_TIF:CCB_TIF_FT3020.PosSt,CO2_TIF:CCM_TIF_EHSpare01.PosSt,CO2_TIF:CCM_TIF_EHSpare02.PosSt,CO2_TIF:CCB_TIF_PT7024.PosSt,CO2_TIF:CCB_TIF_TT7024.PosSt,CO2_TIF:CCB_TIF_PT7450.PosSt,CO2_TIF:CCB_TIF_FT7524.PosSt,CO2_TIF:CCB_TIF_DT7424.PosSt,CO2_TIF:CCB_TIF_TT7424.PosSt,CO2_TIF:CCB_TIF_PT7056.PosSt,CO2_TIF:CCB_TIF_TT7056.PosSt,
2015/04/22 08:51:21.090,58.363857269287,,,,,,,,,,,
2015/04/22 08:51:25.060,57.326007843018,,,,11.800003051758,31.64835357666,,,,,,
2015/04/22 08:51:29.080,56.13553237915,,,,8.5,,,,,,16.100006103516,
2015/04/22 08:51:33.050,,,,,5.5,,,,,,,
2015/04/22 08:51:37.060,,,,,3.1000061035156,,,,,,14,
2015/04/22 08:51:41.050,56.715507507324,,,,1.5,,,,,,8.6999969482422,
2015/04/22 08:51:45.060,57.478633880615,,,,0,,,,,,5,
2015/04/22 08:51:49.040,57.692306518555,,,,-0.59999084472656,,,,,,2.1000061035156,
2015/04/22 08:51:53.060,,,,,-1.3000030517578,,,,,,0.60000610351563,
2015/04/22 08:51:57.060,,,,,-1.8999938964844,,,,,,-1,
2015/04/22 08:52:01.090,57.478633880615,,,31.978023529053,-2.5999908447266,31.904764175415,,,,,-1.6999969482422,
2015/04/22 08:52:05.080,57.112331390381,,,,,,,,,,-2.3999938964844,
2015/04/22 08:52:13.050,,,,,-3.1999969482422,,,,,31.94139289856,,
2015/04/22 08:52:17.070,,,,,,,,,,,-3,
2015/04/22 08:52:37.050,56.715507507324,,,,,,,,,,,
2015/04/22 08:52:46.090,,,,,-3.5,,,,,,,
2015/04/22 08:52:50.070,57.020755767822,,,,,32.124542236328,,,,32.197803497314,-3.5,
2015/04/22 08:53:02.080,57.326007843018,,,32.234432220459,,,,100.5860824585,,,,
2015/04/22 08:53:06.090,,,,,-3.1999969482422,,,,,,,
2015/04/22 08:53:11.090,,,,,-3.5,,,,,,,
2015/04/22 08:53:15.090,,,,,-3.1999969482422,,,,,,,
2015/04/22 08:53:32.080,,,,,-3.6999969482422,,,,,,-3,
2015/04/22 08:53:36.090,,,,,-3.3999938964844,,,,,,,
2015/04/22 08:53:45.080,,,,,-3.8999938964844,,,,,,,
2015/04/22 08:53:53.070,,,,,,32.087913513184,,,,,,
2015/04/22 08:54:05.080,56.959705352783,,,,,,,,,,,
2015/04/22 08:54:09.080,,,,,,32.307693481445,,,,32.380954742432,,
2015/04/22 08:54:17.090,,,,,-4.1999969482422,,,,,,,
2015/04/22 08:54:21.090,,,,32.490844726563,,,,,,,,
2015/04/22 08:54:25.060,57.17338180542,,,,,,,,,,,
2015/04/22 08:54:33.090,,,,,,,,,,,-3,
2015/04/22 08:54:37.070,,,,,-4.6999969482422,,,,,32.673992156982,,
2015/04/22 08:54:41.080,,,,,,32.564102172852,,,,,,
2015/04/22 08:54:45.080,,,,,-5,,,,,,,
2015/04/22 08:54:49.070,,,,32.783885955811,-5.3000030517578,,,,,,,
2015/04/22 08:54:53.090,,,,,-5,,,,,,,
2015/04/22 08:54:57.080,,,,,,,,,,,-3.6999969482422,
2015/04/22 08:55:01.070,57.387058258057,,,,-5.3999938964844,32.820514678955,,,,,,
2015/04/22 08:55:09.070,,,,,-5.8000030517578,,,,,,,
2015/04/22 08:55:13.080,,,,,,,,,,32.930404663086,,
2015/04/22 08:55:17.070,,,,,-6.0999908447266,,,,,,,
2015/04/22 08:55:22.070,,,,,-6.3000030517578,,,,,,,
2015/04/22 08:55:26.070,,,,33.076923370361,-6.5999908447266,,,,,,,
2015/04/22 08:55:30.090,57.99755859375,,,,-6.8999938964844,,,,,,,
2015/04/22 08:55:34.070,58.913307189941,,,,,,,,,32.673992156982,,
2015/04/22 08:55:38.080,60.256408691406,,,32.527473449707,-7.3000030517578,32.490844726563,,,,,-4.3000030517578,
2015/04/22 08:55:42.080,59.981685638428,,,,,,,,,32.380954742432,,
2015/04/22 08:55:46.080,59.676433563232,,,32.234432220459,,32.271064758301,,,,,,
2015/04/22 08:55:54.070,59.0048828125,,,,,,,,,32.087913513184,-5.1999969482422,
2015/04/22 08:55:59.070,,,,31.978023529053,-7.6999969482422,31.904764175415,,,,31.831502914429,,
2015/04/22 08:56:03.080,,,,,-8,,,,,,,
2015/04/22 08:56:11.080,,,,,-8.5,31.64835357666,,,,,,
2015/04/22 08:56:15.060,59.279609680176,,,31.684982299805,,,,,,,,
2015/04/22 08:56:20.070,,,,,,,,,,31.465202331543,,
2015/04/22 08:56:24.070,58.913307189941,,,31.428573608398,,31.355312347412,,,,,,
2015/04/22 08:56:28.060,53.113552093506,,,34.578754425049,-8.8999938964844,,,,,,,
2015/04/22 08:56:32.090,29.212453842163,,,36.043956756592,,31.098901748657,3.2144079208374,,,31.208791732788,-5.8000030517578,
2015/04/22 08:56:36.080,23.16849899292,,,37.582420349121,,,3.9401707649231,,,,,
2015/04/22 08:56:40.060,24.725275039673,,,38.68132019043,,,5.3191208839417,,,,-5,
2015/04/22 08:56:44.080,27.075702667236,,,40.073261260986,,,,,,,,
2015/04/22 08:56:48.070,28.968254089355,,,41.208793640137,,,6.5892066955566,,,,,
2015/04/22 08:56:52.080,30.555555343628,,,42.307693481445,-8.5,,10.54461479187,,19.369964599609,,,
2015/04/22 08:56:56.090,31.990232467651,,,43.47985458374,,,12.613039970398,,16.830284118652,30.915752410889,,
2015/04/22 08:57:00.070,33.577533721924,,,44.578758239746,,30.732601165771,13.157362937927,,13.294261932373,,,
2015/04/22 08:57:05.090,34.85958480835,,,45.750919342041,-7.8999938964844,,14.97177028656,,5.7142868041992,,,
2015/04/22 08:57:09.060,35.68376159668,,,46.483516693115,-7.5999908447266,,21.939096450806,178.53480529785,-1.0451774597168,,,
2015/04/22 08:57:13.050,36.599510192871,,,47.326007843018,-7.3000030517578,30.439561843872,26.366250991821,267.61904907227,-3.6239318847656,30.476192474365,,
2015/04/22 08:57:17.070,37.210010528564,,,48.241760253906,-7,,29.34188079834,323.8828125,-4.307689666748,,,
2015/04/22 08:57:21.050,37.728939056396,,,48.937732696533,,,32.53524017334,374.8717956543,,,,
2015/04/22 08:57:25.060,38.034187316895,,,50.036632537842,-6.5999908447266,30.183151245117,35.039123535156,411.20880126953,,30.183151245117,,
2015/04/22 08:57:29.060,38.492065429688,,,50.732601165771,-6.1999969482422,,,427.03298950195,,,,
2015/04/22 08:57:33.070,39.041515350342,,,51.13553237915,,,37.216411590576,458.09524536133,,,,
2015/04/22 08:57:37.080,39.621490478516,,,52.307693481445,-5.8000030517578,,38.849380493164,486.8132019043,,,-5.6999969482422,
2015/04/22 08:57:41.070,40.17094039917,,,52.820514678955,-6.0999908447266,29.853481292725,39.647720336914,499.70697021484,,,,
2015/04/22 08:57:45.080,40.598289489746,,,53.29670715332,,,41.752433776855,517.28942871094,-5.0891304016113,29.926740646362,,
2015/04/22 08:57:49.070,41.208789825439,,,54.285717010498,,,42.73221206665,536.0439453125,,,,
2015/04/22 08:57:53.070,41.758243560791,,,54.652015686035,,,,541.90478515625,,,,
2015/04/22 08:57:57.080,42.185592651367,,,55.457878112793,-5.5999908447266,29.633701324463,44.220027923584,557.14288330078,,,-6.1999969482422,
2015/04/22 08:58:01.080,42.643466949463,,,56.043956756592,-5.8999938964844,,44.800636291504,562.41760253906,,29.633701324463,,
2015/04/22 08:58:05.080,42.948719024658,,,56.300369262695,-6.1999969482422,,,578.24182128906,,,,
2015/04/22 08:58:09.060,43.345542907715,,,57.032970428467,-5.6999969482422,29.377290725708,45.998146057129,591.72161865234,,,,
2015/04/22 08:58:13.090,43.65079498291,,,57.728939056396,-6.0999908447266,,46.615043640137,604.61541748047,,,,
2015/04/22 08:58:17.060,44.017093658447,,,58.021980285645,-5.5999908447266,,45.998146057129,,,29.377290725708,,
2015/04/22 08:58:21.070,44.230770111084,,,58.388278961182,,,,617.50915527344,-5.8119659423828,,,
2015/04/22 08:58:25.060,44.536018371582,,,59.267402648926,-6,,47.522247314453,626.30041503906,,,,
2015/04/22 08:58:29.060,,,,,,29.120880126953,,632.16119384766,,,-6.6999969482422,
2015/04/22 08:58:34.080,44.932846069336,,,59.81685256958,,,,642.12457275391,,29.120880126953,,
2015/04/22 08:58:38.070,45.146518707275,,,60.219783782959,,,48.828624725342,651.50183105469,,,,
2015/04/22 08:58:42.080,45.360195159912,,,61.172164916992,,,,658.53485107422,,,,
2015/04/22 08:58:46.070,45.665447235107,,,,,28.901100158691,,651.50183105469,,28.901100158691,,
2015/04/22 08:58:50.070,45.970695495605,,,61.575092315674,-6.3000030517578,,49.808403015137,656.77655029297,,,,
2015/04/22 08:58:54.080,,,,62.197803497314,-6,,,659.70697021484,,,,
2015/04/22 08:58:58.070,46.275947570801,,,,,,,661.46520996094,,,-7.1999969482422,
2015/04/22 08:59:02.050,46.581195831299,,,62.564105987549,-6.3999938964844,28.571430206299,50.606742858887,668.49816894531,-6.534797668457,28.644689559937,,
2015/04/22 08:59:07.080,46.794872283936,,,62.930404663086,,,,686.08062744141,,,,
2015/04/22 08:59:11.060,,,,63.553115844727,,,,687.8388671875,,,,
2015/04/22 08:59:15.070,,,,,-6.8999938964844,,,691.94140625,,,,
2015/04/22 08:59:19.060,47.252746582031,,,,-6.5999908447266,,,704.83520507813,,,,
2015/04/22 08:59:23.070,47.496948242188,,,64.542129516602,,,,711.8681640625,,,-7.6999969482422,
2015/04/22 08:59:27.060,,,,64.029304504395,-6.8999938964844,,51.513946533203,720.65936279297,,,,
2015/04/22 08:59:31.080,47.741146087646,,,64.835166931152,,,,738.24176025391,,,,
2015/04/22 08:59:35.080,,,,65.274726867676,-7.1999969482422,,50.860759735107,752.89379882813,,,,
2015/04/22 08:59:39.060,48.015872955322,,,64.761909484863,,,51.62281036377,762.85717773438,,,,
2015/04/22 08:59:43.050,,,,65.714286804199,,,,774.57879638672,,,,
2015/04/22 08:59:48.060,48.321125030518,,,,-7.5,,,784.54217529297,,,,
2015/04/22 08:59:52.060,,,,,,,,789.23077392578,,28.351650238037,,
2015/04/22 08:59:56.060,48.534797668457,,,,,,,799.19415283203,,,,
2015/04/22 09:00:00.070,,,,66.483520507813,,,,813.84619140625,,,,
2015/04/22 09:00:04.080,,,,,-7.1999969482422,,,822.63739013672,,,,
2015/04/22 09:00:08.070,59.584857940674,,,53.589744567871,,,64.251091003418,846.08062744141,,,,
2015/04/22 09:00:12.070,109.12698364258,,,44.50549697876,-7.8000030517578,28.827840805054,121.33235931396,929.89013671875,,28.571430206299,,
2015/04/22 09:00:16.070,125,,,39.30403137207,-8.0999908447266,,148.98393249512,963.29675292969,-7.2185592651367,,,
2015/04/22 09:00:20.070,,,,36.886447906494,-8.3000030517578,28.571430206299,143.35926818848,972.08795166016,,,,
2015/04/22 09:00:24.080,119.90232086182,,,35.531135559082,-9,28.827840805054,127.82794189453,975.01837158203,-7.8046379089355,,-7.3999938964844,
2015/04/22 09:00:28.080,112.97313690186,,,34.615386962891,-9.5999908447266,,117.63096618652,975.60443115234,,,,
2015/04/22 09:00:32.070,104.94505310059,,,33.699634552002,,28.571430206299,107.76058959961,977.94873046875,-8.3321113586426,,,
2015/04/22 09:00:36.080,97.405372619629,,,33.076923370361,-10.199996948242,28.901100158691,98.906280517578,979.70697021484,,28.901100158691,,
2015/04/22 09:00:40.050,90.35408782959,,,32.417583465576,-10.5,,91.684936523438,980.87915039063,,,,
2015/04/22 09:00:44.080,84.096458435059,,,31.978023529053,-10.199996948242,28.461540222168,85.443374633789,981.46520996094,,28.534799575806,,
