,CO2_TIF:CCB_TIF_FT3020.PosSt,CO2_TIF:CCM_TIF_EHSpare01.PosSt,CO2_TIF:CCM_TIF_EHSpare02.PosSt,CO2_TIF:CCB_TIF_PT7024.PosSt,CO2_TIF:CCB_TIF_TT7024.PosSt,CO2_TIF:CCB_TIF_PT7450.PosSt,CO2_TIF:CCB_TIF_FT7524.PosSt,CO2_TIF:CCB_TIF_DT7424.PosSt,CO2_TIF:CCB_TIF_TT7424.PosSt,CO2_TIF:CCB_TIF_PT7056.PosSt,CO2_TIF:CCB_TIF_TT7056.PosSt,
,FT3020.PosSt,EHDL1.PosSt,EHDL2.PosSt,PT7024.PosSt,TT7024.PosSt,PT7450.PosSt,FT7524.PosSt,DT7424.PosSt,TT7424.PosSt,PT7056.PosSt,TT7056.PosSt,
2015/04/17 09:04:02.670,,,,,,29.926740646362,,,,30.036630630493,,
2015/04/17 09:04:18.670,,,,30.146520614624,,,,,,,,
2015/04/17 09:04:26.690,,,,,,30.183151245117,,,,,,
2015/04/17 09:04:30.660,,,,,,,,,,30.366302490234,,
2015/04/17 09:04:34.670,,,,,16.400009155273,,,,,,,
2015/04/17 09:04:38.670,,,,,16.199996948242,,,,,,,
2015/04/17 09:04:50.670,,,,30.366302490234,,,,,,,,
2015/04/17 09:04:54.670,,,,,16.400009155273,30.439561843872,,,,,,
2015/04/17 09:05:02.680,,,,,,,,,,30.586082458496,,
2015/04/17 09:05:19.680,,,,30.695972442627,,,,,,,,
2015/04/17 09:05:23.680,,,,,,,,,,30.842493057251,16.600006103516,
2015/04/17 09:05:27.670,,,,,,30.659341812134,,,,,,
2015/04/17 09:05:55.690,,,,,,30.989011764526,,,,31.098901748657,,
2015/04/17 09:06:03.690,,,,30.989011764526,,,,,,,,
2015/04/17 09:06:27.680,,,,,,,,,,31.355312347412,,
2015/04/17 09:06:31.680,,,,31.245422363281,,31.208791732788,,,,,16.600006103516,
2015/04/17 09:06:56.670,,,,,,,,,,31.575092315674,,
2015/04/17 09:07:00.660,,,,31.501832962036,,31.465202331543,,,,,,
2015/04/17 09:07:04.680,,,,,16.800003051758,,,,,,,
2015/04/17 09:07:12.680,,,,31.721612930298,,,,,,,,
2015/04/17 09:07:16.660,,,,,16.400009155273,,,,,,,
2015/04/17 09:07:20.660,,,,,16.699996948242,,,,,,16.199996948242,
2015/04/17 09:07:28.670,,,,,,,,,,,16.600006103516,
2015/04/17 09:07:32.650,,,,,16.300003051758,,,,,,,
2015/04/17 09:07:40.680,,,,,,31.721612930298,,,,31.904764175415,,
2015/04/17 09:07:44.660,5.5250306129456,,,,,,,,,,,
2015/04/17 09:07:48.670,8.7301588058472,,,,16,,,,,,,
2015/04/17 09:07:52.670,30.769229888916,,,,,,,,,,,
2015/04/17 09:07:56.680,51.343101501465,,,,,,,,,,16.199996948242,
2015/04/17 09:08:01.650,56.562881469727,,,,15.600006103516,,,,,,,
2015/04/17 09:08:05.680,57.692306518555,,,,,,,,,,16.600006103516,
2015/04/17 09:08:06.790,,,,,15.300003051758,,,,,,,
2015/04/17 09:08:10.410,58.02808380127,,,,,,,,,,,
2015/04/17 09:08:10.680,,,,,14.800003051758,,,,,,,
2015/04/17 09:08:12.690,57.264957427979,,,,,,,,,,,
2015/04/17 09:08:14.680,,,,,10.800003051758,,,,,,,
2015/04/17 09:08:14.980,56.288154602051,,,,,,,,,,,
2015/04/17 09:08:18.190,,,,32.051284790039,,,,,,,,
2015/04/17 09:08:18.670,,,,,7.6000061035156,,,,,,,
2015/04/17 09:08:22.660,,,,,5.1000061035156,,,,,,16.199996948242,
2015/04/17 09:08:25.660,,,,,,32.087913513184,,,,,,
2015/04/17 09:08:26.670,56.868133544922,,,,2.6000061035156,,,,,,13.300003051758,
2015/04/17 09:08:30.670,57.387058258057,,,,1.4000091552734,,,,,,8.1999969482422,
2015/04/17 09:08:34.680,57.692306518555,,,,0.10000610351563,,,,,,4.8000030517578,
2015/04/17 09:08:38.690,,,,,-0.5,,,,,,1.8000030517578,
2015/04/17 09:08:43.670,,,,,-1.6999969482422,,,,,,0.10000610351563,
2015/04/17 09:08:47.680,57.478633880615,,,,-2.1999969482422,,,,,,-1,
2015/04/17 09:08:51.680,57.17338180542,,,,,,,,,,-1.8999938964844,
2015/04/17 09:08:55.680,,,,,,,,,,,-2.5,
2015/04/17 09:08:59.660,,,,,-2.6999969482422,,,,,,,
2015/04/17 09:09:05.670,,,,,,,,,,,-3,
2015/04/17 09:09:10.650,,,,,-3.1999969482422,,,,,,,
2015/04/17 09:09:16.670,,,,,,,,,,32.197803497314,,
2015/04/17 09:09:24.670,56.868133544922,,,32.34432220459,,,,,,,,
2015/04/17 09:09:26.970,56.562881469727,,,,,,,,,,,
2015/04/17 09:09:34.240,56.868133544922,,,,,,,,,,,
2015/04/17 09:09:36.520,57.17338180542,,,,,,,,,,,
2015/04/17 09:09:41.670,57.387058258057,,,,,,,,,,,
2015/04/17 09:09:42.690,,,,,,32.307693481445,,,,,,
2015/04/17 09:10:10.670,,,,,-3.1999969482422,,,,,,,
2015/04/17 09:10:18.690,,,,,-3.5,,,,,32.307693481445,-3,
2015/04/17 09:10:22.670,,,,,-3.1999969482422,,,,,,,
2015/04/17 09:10:30.670,,,,,-3.5,,,,,,,
2015/04/17 09:10:34.690,,,,32.490844726563,,,,,,,,
2015/04/17 09:10:54.680,,,,,,32.490844726563,,,,32.564102172852,,
2015/04/17 09:10:58.690,57.020755767822,,,,,,,,,,,
2015/04/17 09:11:10.680,,,,,-4,,,,,,,
2015/04/17 09:11:14.660,,,,32.783885955811,,,,,,,,
2015/04/17 09:11:22.680,,,,,,,,,,,-2.8999938964844,
2015/04/17 09:11:26.700,,,,,-4.3999938964844,,,,,,,
2015/04/17 09:11:30.680,,,,,,32.820514678955,,,,32.8571434021,-3.3999938964844,
