,CO2_TIF:CCB_TIF_FT3020.PosSt,CO2_TIF:CCM_TIF_EHSpare01.PosSt,CO2_TIF:CCM_TIF_EHSpare02.PosSt,CO2_TIF:CCB_TIF_PT7024.PosSt,CO2_TIF:CCB_TIF_TT7024.PosSt,CO2_TIF:CCB_TIF_PT7450.PosSt,CO2_TIF:CCB_TIF_FT7524.PosSt,CO2_TIF:CCB_TIF_DT7424.PosSt,CO2_TIF:CCB_TIF_TT7424.PosSt,CO2_TIF:CCB_TIF_PT7056.PosSt,CO2_TIF:CCB_TIF_TT7056.PosSt,
2015/04/23 13:35:58.870,0.30525031685829,,,,,,,,,,-13.099990844727,
2015/04/23 13:36:03.870,0.030525030568242,,,,,,,,,24.615385055542,,
2015/04/23 13:36:07.860,,,,24.615385055542,-13.099990844727,,,,,,,
2015/04/23 13:36:27.880,,,,,,24.652015686035,,,,,,
2015/04/23 13:36:36.860,,,,,-12.800003051758,,,,,,,
2015/04/23 13:36:40.850,,,,,-12.599990844727,,,,,,,
2015/04/23 13:36:44.850,,,,,-12.800003051758,,,,,,,
2015/04/23 13:36:48.860,,,,24.871795654297,,,,,,,-12.5,
2015/04/23 13:36:53.860,,,,,-12.5,,,,,24.90842628479,,
2015/04/23 13:36:57.870,0.24420024454594,,,,-12.199996948242,,,,,,,
2015/04/23 13:37:01.870,25.03052520752,,,,,24.90842628479,,,,,,
2015/04/23 13:37:05.890,45.451770782471,,,,,,,,,,,
2015/04/23 13:37:09.880,50.579975128174,,,,,,,,,,,
2015/04/23 13:37:13.850,51.8620262146,,,,,,,,-0.16605377197266,,,
2015/04/23 13:37:17.860,52.869354248047,,,,,,,,,,,
2015/04/23 13:37:21.890,53.113552093506,,,,-12.5,,,,,,,
2015/04/23 13:37:25.870,53.388278961182,,,,,,,,,,,
2015/04/23 13:37:29.870,53.937728881836,,,,,,,,,,,
2015/04/23 13:37:34.890,53.388278961182,,,,-12.199996948242,,,,,,,
2015/04/23 13:37:38.870,52.869354248047,,,,-12.699996948242,,,,,,,
2015/04/23 13:37:42.880,52.65567779541,,,,-12.399993896484,,,,,,,
2015/04/23 13:37:50.880,,,,,,,,,,,-12.099990844727,
2015/04/23 13:37:54.860,,,,,,,,,-0.94749450683594,,-12.5,
2015/04/23 13:38:02.870,52.411476135254,,,,,,,,,,,
2015/04/23 13:38:06.860,52.045177459717,,,,-12.699996948242,,,,,,,
2015/04/23 13:38:10.870,,,,25.091575622559,,,,,,25.018316268921,,
2015/04/23 13:38:14.850,,,,,-12.399993896484,,,,,,,
2015/04/23 13:38:18.870,52.319900512695,,,,-12.800003051758,25.018316268921,,,,,,
2015/04/23 13:38:22.870,52.564102172852,,,,-12.5,,,,-1.7289352416992,,-12.099990844727,
2015/04/23 13:38:58.880,,,,,-12.800003051758,,,,,,,
2015/04/23 13:39:02.870,,,,,-12.5,,,,,,,
2015/04/23 13:39:06.870,52.197803497314,,,,-12.899993896484,,,,,,-12.5,
2015/04/23 13:39:10.880,,,,,-12.5,,,,,,,
2015/04/23 13:39:14.880,,,,,,,,,-2.3540878295898,,-12,
2015/04/23 13:39:18.900,,,,,-12.800003051758,,,,,,,
2015/04/23 13:39:22.880,,,,,,25.347986221313,,,,25.347986221313,,
2015/04/23 13:39:27.880,,,,25.347986221313,,,,,,,,
2015/04/23 13:39:31.900,,,,,-13.199996948242,,,,,,,
2015/04/23 13:39:35.880,52.411476135254,,,,,,,,,,,
2015/04/23 13:39:44.890,,,,,-13.5,,,,,,,
2015/04/23 13:39:48.890,52.197803497314,,,,,,,,,,-12.5,
2015/04/23 13:39:52.890,,,,25.604396820068,-13.800003051758,,,,,,,
2015/04/23 13:40:01.870,,,,,-14.199996948242,,,,,,,
2015/04/23 13:40:09.880,,,,,,25.567766189575,,,,,,
2015/04/23 13:40:13.890,,,,,-14.5,,,,,25.641027450562,,
2015/04/23 13:40:17.880,,,,27.619049072266,-14.199996948242,,,,,,,
2015/04/23 13:40:21.890,43.437118530273,,,,,,8.7302074432373,,,,,
2015/04/23 13:40:25.880,46.947498321533,,,27.362638473511,-14.5,,23.499486923218,105.86080932617,-7.2185592651367,,,
2015/04/23 13:40:29.880,55.128204345703,,,,,25.347986221313,11.669548034668,100.5860824585,-9.7582397460938,,-12,
2015/04/23 13:40:33.890,58.211235046387,,,27.069599151611,,,6.6980710029602,,,,,
2015/04/23 13:40:37.880,57.417583465576,,,,-14,,23.934946060181,244.17582702637,-10.285713195801,25.347986221313,,
2015/04/23 13:40:41.880,55.372406005859,,,,,,43.457977294922,483.8828125,-11.008546829224,,,
2015/04/23 13:40:45.880,53.632476806641,,,,,,52.130844116211,614.57879638672,,,,
2015/04/23 13:40:49.880,52.808303833008,,,,-13.699996948242,,53.763813018799,671.42858886719,,,,
2015/04/23 13:40:53.880,52.411476135254,,,,,,54.308135986328,698.97436523438,,,,
2015/04/23 13:40:57.870,52.197803497314,,,,,,,731.20880126953,,,,
2015/04/23 13:41:01.880,,,,26.813188552856,-13.199996948242,,55.759662628174,759.9267578125,,,,
2015/04/23 13:41:05.890,,,,,,,56.303981781006,782.19781494141,,,,
2015/04/23 13:41:09.870,,,,,,,56.848304748535,798.02203369141,,,,
2015/04/23 13:41:13.860,,2070,,,,25.091575622559,55.687084197998,840.21978759766,,,,
2015/04/23 13:41:17.870,,2500,,,-13.5,,54.707305908203,874.79858398438,,,,
2015/04/23 13:41:21.880,,,,,,,59.207035064697,891.20880126953,,,,
2015/04/23 13:41:25.860,51.64835357666,,,,,,62.981002807617,742.93041992188,,,,
2015/04/23 13:41:28.860,,,2500,,,,,,,,,
2015/04/23 13:41:30.890,51.221000671387,,,,,,57.864372253418,552.45422363281,,,-12.099990844727,
2015/04/23 13:41:34.860,50.763126373291,,,27.069599151611,,25.347986221313,54.344421386719,436.41027832031,,,,
2015/04/23 13:41:38.870,50.305252075195,,,,,,50.969623565674,349.0842590332,,,,
2015/04/23 13:41:42.870,50.885227203369,,,27.435897827148,-13.899993896484,,49.44552230835,301.02563476563,,,,
2015/04/23 13:41:46.870,55.34188079834,,,27.802198410034,,,50.788185119629,272.30767822266,,,,
2015/04/23 13:41:50.860,59.432235717773,,,28.058609008789,,,54.489574432373,260.58609008789,,25.457876205444,,
2015/04/23 13:41:54.860,61.996337890625,,,,,25.567766189575,56.557998657227,250.03663635254,,,,
2015/04/23 13:41:58.880,63.583637237549,,,28.498168945313,-13.599990844727,,,240.07327270508,,,,
2015/04/23 13:42:02.880,64.34676361084,,,,,,,231.28205871582,,,,
2015/04/23 13:42:06.880,65.01831817627,,,,,,56.049964904785,222.49084472656,,,,
2015/04/23 13:42:10.870,65.415138244629,,,28.864469528198,,25.82417678833,,215.45788574219,-10.188034057617,,,
2015/04/23 13:42:14.870,65.781440734863,,,,,,,207.83883666992,,,,
2015/04/23 13:42:18.870,66.086692810059,,,,-13.199996948242,,54.961322784424,202.56411743164,,,-11.5,
2015/04/23 13:42:22.870,66.300369262695,,,,,,53.074337005615,196.70330810547,,,,
2015/04/23 13:42:26.860,,,,,,,,192.0146484375,,,,
2015/04/23 13:42:31.880,66.697189331055,,,29.230770111084,,,50.969623565674,189.0842590332,,,,
2015/04/23 13:42:35.870,,,,,-12.800003051758,,50.352725982666,186.15383911133,,25.750917434692,,
2015/04/23 13:42:39.860,,,,,-12.599990844727,,,183.22344970703,,,,
2015/04/23 13:42:43.870,67.00244140625,,,,,,49.554386138916,182.05128479004,,,,
2015/04/23 13:42:47.870,67.216117858887,,,,,,46.7239112854,181.46520996094,-9.5238075256348,,,
2015/04/23 13:42:51.860,67.460319519043,,,29.523811340332,,,45.744129180908,179.12088012695,,,,
2015/04/23 13:42:55.870,,,,,-12.199996948242,26.117218017578,,,,,,
2015/04/23 13:42:59.880,,,,,,,46.25216293335,176.19049072266,,,,
2015/04/23 13:43:04.880,67.765571594238,,,,,,,173.26007080078,,26.080587387085,,
2015/04/23 13:43:08.890,,,,,,,44.401466369629,,,,-11.099990844727,
2015/04/23 13:43:12.870,67.97924041748,,3500,,-11.800003051758,,,,,,,
2015/04/23 13:43:16.860,,,,29.816850662231,,,43.131381988525,171.50183105469,,,,
2015/04/23 13:43:18.570,,2840,,,,,,,,,,
2015/04/23 13:43:19.030,,3300,,,,,,,,,,
2015/04/23 13:43:19.490,,3500,,,,,,,,,,
2015/04/23 13:43:20.850,,,,,,,40.119464874268,169.1575012207,,,,
2015/04/23 13:43:24.860,67.704521179199,,,,-11.599990844727,26.446887969971,38.15990447998,163.29670715332,,,,
2015/04/23 13:43:28.870,,,,30.073261260986,,,34.240783691406,160.36630249023,-8.8400478363037,,,
2015/04/23 13:43:32.850,67.399269104004,,,,,,31.011135101318,154.50549316406,,,,
2015/04/23 13:43:36.870,,,,,,,27.382320404053,151.57508850098,,,,
2015/04/23 13:43:41.860,67.765571594238,,,,-11.199996948242,,26.184810638428,149.81684875488,,26.300367355347,,
2015/04/23 13:43:45.870,,,,30.366302490234,,,24.043809890747,148.64468383789,,,,
2015/04/23 13:43:49.870,68.04029083252,,,,,26.703298568726,21.793943405151,146.8864440918,,,-10.5,
2015/04/23 13:43:53.880,,,,30.586082458496,,,20.414993286133,148.05860900879,,,,
2015/04/23 13:43:57.860,,,,,,,,145.71429443359,-8.156286239624,26.556777954102,,
2015/04/23 13:44:01.870,68.345542907715,,,,,,,146.8864440918,,,,
2015/04/23 13:44:05.850,,,,,-10.800003051758,26.923078536987,18.165128707886,148.05860900879,,,,
2015/04/23 13:44:09.860,,,,30.879121780396,,,20.233552932739,146.8864440918,,,,
2015/04/23 13:44:13.850,,,,,,27.179489135742,21.213333129883,,,26.813188552856,,
2015/04/23 13:44:17.860,,,,,-10.599990844727,,20.523859024048,,,,,
2015/04/23 13:44:21.850,68.65079498291,,,,,,19.39892578125,148.05860900879,,,-10,
2015/04/23 13:44:29.850,68.986572265625,,,,,,20.705299377441,146.8864440918,,,,
2015/04/23 13:44:33.850,,,,,-10.099990844727,,17.076484680176,148.64468383789,,,,
2015/04/23 13:44:38.850,,,,31.172163009644,,,,148.05860900879,-7.4334526062012,27.032968521118,,
2015/04/23 13:44:46.870,,,,,,27.472528457642,17.874822616577,,,,,
2015/04/23 13:44:54.870,,,,31.501832962036,,,,148.64468383789,,,,
2015/04/23 13:44:58.870,,,,,,,,,,27.289379119873,-9.5,
2015/04/23 13:45:06.880,68.68132019043,,,,-9.8000030517578,27.728939056396,19.036043167114,148.05860900879,,,,
2015/04/23 13:45:16.880,68.376068115234,,,,,,18.528009414673,,,27.545787811279,,
2015/04/23 13:45:20.870,,,,,,,17.80224609375,,,,,
2015/04/23 13:45:24.860,68.04029083252,,,,-9.5,,19.68922996521,,,,-9,
2015/04/23 13:45:28.870,,,,,,27.985349655151,20.342416763306,145.71429443359,-6.7496948242188,,,
2015/04/23 13:45:32.870,67.551895141602,,,,,,19.68922996521,,,,,
2015/04/23 13:45:36.860,,,,31.794872283936,,,20.669010162354,,,,,
2015/04/23 13:45:40.870,67.246643066406,,,,-9.1999969482422,,,,,,,
2015/04/23 13:45:44.880,67.612945556641,,,,,,,143.9560546875,,,,
2015/04/23 13:45:48.860,68.04029083252,,,,,,19.072332382202,,,,,
2015/04/23 13:45:52.870,67.704521179199,,,,,,,145.71429443359,,,,
2015/04/23 13:45:57.860,66.941390991211,,,,,,20.850452423096,143.9560546875,,27.802198410034,,
2015/04/23 13:46:01.870,66.544563293457,,,,,,21.939096450806,142.78388977051,,,,
2015/04/23 13:46:05.860,,,,,,,,143.9560546875,,,,
2015/04/23 13:46:09.870,66.758239746094,,,,-8.8999938964844,,22.846300125122,142.78388977051,,,,
2015/04/23 13:46:13.870,67.063491821289,,,,,,22.338266372681,,,,,
2015/04/23 13:46:17.890,67.521369934082,,,,,,20.959316253662,,,,-8.5,
2015/04/23 13:46:21.850,67.765571594238,,,,,,,143.9560546875,,,,
2015/04/23 13:46:25.870,68.04029083252,,,,,,19.798095703125,,,,,
2015/04/23 13:46:29.850,68.284492492676,,,,,,,145.1282043457,,,,
2015/04/23 13:46:34.860,,,,,,,19.253772735596,143.9560546875,,,,
2015/04/23 13:46:38.860,,,,31.611722946167,-8.5999908447266,,18.491722106934,145.1282043457,,,,
2015/04/23 13:46:42.880,,,,,-8.8000030517578,,19.761806488037,,,,,
2015/04/23 13:46:46.890,68.070816040039,,,,,,20.306129455566,,,,,
2015/04/23 13:46:50.870,,,,,,,19.798095703125,,,,,
2015/04/23 13:46:54.850,67.765571594238,,,,,28.095239639282,,,,,,
2015/04/23 13:46:59.860,,,,,,,,143.9560546875,,,,
2015/04/23 13:47:03.880,,,,31.868133544922,,,20.596435546875,,,27.838829040527,,
2015/04/23 13:47:11.880,67.399269104004,,,,,,19.943248748779,,,,,
2015/04/23 13:47:15.890,,,,,-8.5999908447266,,19.072332382202,,,,,
2015/04/23 13:47:19.870,,,,,-8.8000030517578,,20.124689102173,,,,,
2015/04/23 13:47:23.870,,,,,,,,142.78388977051,,,,
2015/04/23 13:47:27.880,67.612945556641,,,,,,,143.9560546875,,,,
2015/04/23 13:47:31.880,,,,,-8.5,,21.576215744019,145.71429443359,,,,
2015/04/23 13:47:35.870,,,,,,,20.886739730835,,,,,
2015/04/23 13:47:39.870,,,,32.087913513184,,28.351650238037,,146.8864440918,,28.095239639282,-8.3999938964844,
2015/04/23 13:47:43.870,,,,,,,20.052112579346,,,,,
2015/04/23 13:47:47.880,,,,,,,,145.71429443359,,,,
2015/04/23 13:47:51.880,,,,,,,,146.8864440918,,,,
2015/04/23 13:47:55.890,,,,,,,,145.71429443359,,,,
2015/04/23 13:47:59.880,,,,,,,20.850452423096,,,,,
2015/04/23 13:48:03.880,,,,,,,19.979536056519,146.8864440918,,,,
2015/04/23 13:48:11.890,,,,,,,21.031892776489,,,,,
2015/04/23 13:48:15.870,,,,,,,22.338266372681,,,,,
2015/04/23 13:48:19.880,67.918190002441,,,,,,20.959316253662,,-6.0659332275391,,,
2015/04/23 13:48:27.900,,,,,,,,145.71429443359,,,,
2015/04/23 13:48:31.870,,,,,,,20.342416763306,146.8864440918,,,,
2015/04/23 13:48:35.870,,,,32.34432220459,,28.644689559937,21.431062698364,145.71429443359,,28.351650238037,,
2015/04/23 13:48:39.880,,,,,,,,145.1282043457,,,,
2015/04/23 13:48:43.880,67.704521179199,,,,,,22.120536804199,148.05860900879,,,-8,
2015/04/23 13:48:47.880,,,,,,,,145.71429443359,,,,
2015/04/23 13:48:51.870,,,,,,,,146.8864440918,,,,
2015/04/23 13:48:55.890,,,,,-8.0999908447266,,,145.71429443359,,,,
2015/04/23 13:48:59.880,67.918190002441,,,32.600734710693,,,,146.8864440918,,,,
2015/04/23 13:49:03.870,,,,,,,,148.05860900879,,,,
2015/04/23 13:49:07.870,,,,,,,,146.8864440918,,,,
2015/04/23 13:49:11.860,,,,,,28.901100158691,,148.05860900879,,,,
2015/04/23 13:49:15.880,68.192916870117,,,,,,20.850452423096,149.81684875488,,28.644689559937,,
2015/04/23 13:49:19.880,,,,,,,,148.64468383789,,,,
2015/04/23 13:49:23.880,,,,,,,22.338266372681,146.8864440918,,,,
2015/04/23 13:49:27.880,,,,,,,23.027740478516,148.05860900879,,,,
2015/04/23 13:49:32.870,,,,,,,22.483419418335,148.64468383789,,,,
2015/04/23 13:49:36.880,,,,,,,23.281759262085,149.81684875488,,,,
2015/04/23 13:49:40.860,,,,,,,,148.64468383789,,,,
2015/04/23 13:49:44.880,,,,,,,,,,,-7.5,
2015/04/23 13:49:48.880,,,,,,,21.612503051758,148.05860900879,,,,
2015/04/23 13:49:52.870,,,,32.8571434021,-7.6999969482422,,,149.81684875488,,,,
2015/04/23 13:49:56.880,,,,,,,,148.64468383789,-5.3821716308594,,,
2015/04/23 13:50:00.860,,,,,,,,149.81684875488,,,,
2015/04/23 13:50:04.860,,,,,,29.120880126953,,,,,,
2015/04/23 13:50:08.850,68.498168945313,,,,,,,150.98901367188,,,,
2015/04/23 13:50:12.850,,,,,,,,148.64468383789,,,,
2015/04/23 13:50:16.870,,,,,,,,149.81684875488,,,,
2015/04/23 13:50:20.860,,,,,,,22.229402542114,150.98901367188,,,,
2015/04/23 13:50:28.870,,,,,,,,148.64468383789,,28.937730789185,,
2015/04/23 13:50:32.870,,,,33.076923370361,,,,149.81684875488,,,,
2015/04/23 13:50:36.860,,,,,,,,150.98901367188,,,,
2015/04/23 13:50:40.870,,,,,,,23.281759262085,149.81684875488,,,,
2015/04/23 13:50:48.890,,,,,,,,,,,-7.0999908447266,
2015/04/23 13:50:52.870,,,,,,29.377290725708,,150.98901367188,,,,
2015/04/23 13:50:56.870,,,,,-7.3000030517578,,22.156826019287,,,,,
2015/04/23 13:51:04.860,,,,,,,21.322196960449,151.57508850098,,,,
2015/04/23 13:51:12.870,,,,,,,23.100317001343,149.81684875488,,29.194139480591,,
2015/04/23 13:51:16.890,,,,,,,21.975383758545,150.98901367188,,,,
2015/04/23 13:51:20.890,,,,,,,22.846300125122,151.57508850098,,,,
2015/04/23 13:51:24.870,,,,,,,,150.98901367188,,,,
2015/04/23 13:51:28.870,,,,,,,,149.81684875488,,,,
2015/04/23 13:51:32.870,,,,33.333335876465,,,,150.98901367188,,,,
2015/04/23 13:51:36.890,,,,,,,22.301977157593,149.81684875488,,,,
2015/04/23 13:51:40.870,,,,,,,23.209182739258,150.98901367188,,,,
2015/04/23 13:51:48.870,,,,,,,22.592283248901,149.81684875488,,,,
2015/04/23 13:51:52.880,,,,,,,,152.74725341797,-4.6984100341797,29.450550079346,-6.6999969482422,
2015/04/23 13:51:57.870,68.284492492676,,,,-7,29.670330047607,23.209182739258,151.57508850098,,,,
2015/04/23 13:52:01.880,,,,,,,24.297826766968,150.98901367188,,,,
2015/04/23 13:52:05.870,,,,,,,23.499486923218,,,,,
2015/04/23 13:52:09.870,,,,,,,22.338266372681,,,,,
2015/04/23 13:52:13.870,,,,,,,24.188962936401,151.57508850098,,,,
2015/04/23 13:52:17.880,,,,33.589744567871,-6.6999969482422,,25.096166610718,149.81684875488,,,,
2015/04/23 13:52:21.870,,,,,,,23.680927276611,150.98901367188,,,,
2015/04/23 13:52:25.870,,,,,,,23.027740478516,149.81684875488,,,,
2015/04/23 13:52:29.870,,,,,,,,150.98901367188,,,,
2015/04/23 13:52:33.870,68.070816040039,,,,,,22.338266372681,151.57508850098,,29.670330047607,,
2015/04/23 13:52:37.880,,,,,,29.926740646362,23.100317001343,149.81684875488,,,,
2015/04/23 13:52:41.870,,,,,,,22.519706726074,,,,-6.1999969482422,
2015/04/23 13:52:46.870,,,,,,,23.136606216431,150.98901367188,,,,
2015/04/23 13:52:50.880,,,,,,,23.826080322266,151.57508850098,,,,
2015/04/23 13:52:58.890,,,,,,,24.660707473755,,,,,
2015/04/23 13:53:02.870,,,,33.809524536133,,,,150.98901367188,,,,
2015/04/23 13:53:11.880,,,,,,,,,,29.926740646362,,
2015/04/23 13:53:15.880,,,,,,30.183151245117,25.277606964111,,,,,
2015/04/23 13:53:19.860,,,,,,,24.588132858276,149.81684875488,,,,
2015/04/23 13:53:23.860,,,,,-6.3999938964844,,26.184810638428,150.98901367188,,,,
2015/04/23 13:53:31.880,,,,,,,25.56791305542,151.57508850098,-4.0341873168945,,,
2015/04/23 13:53:43.860,,,,,,,,,,,-5.8999938964844,
2015/04/23 13:53:47.880,,,,,,,,152.74725341797,,,,
2015/04/23 13:53:51.860,,,,,,,,151.57508850098,,,,
2015/04/23 13:53:55.870,,,,34.139194488525,,,,,,,,
2015/04/23 13:53:59.860,,,,,,,24.660707473755,,,,,
2015/04/23 13:54:03.860,,,,,,,,152.74725341797,,,,
2015/04/23 13:54:07.870,,,,,,,,153.91941833496,,30.183151245117,,
2015/04/23 13:54:15.870,,,,,-6,30.549451828003,,,,,,
2015/04/23 13:54:19.870,,,,,,,23.318046569824,,,,,
2015/04/23 13:54:23.860,,,,,,,,152.74725341797,,,,
2015/04/23 13:54:27.870,,,,,,,25.277606964111,151.57508850098,,,,
2015/04/23 13:54:31.870,,,,,,,26.221099853516,152.74725341797,,,,
2015/04/23 13:54:35.870,,,,,,,,151.57508850098,,,,
