,CO2_TIF:CCB_TIF_FT3020.PosSt,CO2_TIF:CCM_TIF_EHSpare01.PosSt,CO2_TIF:CCM_TIF_EHSpare02.PosSt,CO2_TIF:CCB_TIF_PT7024.PosSt,CO2_TIF:CCB_TIF_TT7024.PosSt,CO2_TIF:CCB_TIF_PT7450.PosSt,CO2_TIF:CCB_TIF_FT7524.PosSt,CO2_TIF:CCB_TIF_DT7424.PosSt,CO2_TIF:CCB_TIF_TT7424.PosSt,CO2_TIF:CCB_TIF_PT7056.PosSt,CO2_TIF:CCB_TIF_TT7056.PosSt,
,FT3020.PosSt,EHDL1.PosSt,EHDL2.PosSt,PT7024.PosSt,TT7024.PosSt,PT7450.PosSt,FT7524.PosSt,DT7424.PosSt,TT7424.PosSt,PT7056.PosSt,TT7056.PosSt,
2015/04/15 08:21:00.790,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:01.240,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:01.700,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:02.150,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:03.490,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:05.300,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:05.750,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:06.200,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:07.110,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:08.910,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:11.180,,,,,20.100006103516,,,,,,,
2015/04/15 08:21:12.060,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:12.510,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:12.970,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:13.420,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:13.870,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:15.680,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:16.130,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:16.580,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:17.480,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:18.370,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:18.820,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:19.270,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:19.720,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:20.620,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:25.570,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:26.470,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:26.930,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:27.380,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:27.830,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:28.730,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:29.630,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:32.340,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:32.790,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:33.240,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:33.690,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:34.150,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:35.050,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:36.400,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:36.850,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:37.300,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:38.210,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:39.110,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:40.010,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:40.470,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:40.920,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:41.370,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:44.080,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:44.990,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:46.800,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:47.700,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:48.150,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:49.960,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:51.310,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:51.760,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:52.210,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:53.120,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:55.830,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:56.280,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:58.540,,,,,,,,108.79120635986,,,,
2015/04/15 08:21:58.990,,,,,,,,107.61904907227,,,,
2015/04/15 08:21:59.440,,,,,,,,108.79120635986,,,,
2015/04/15 08:22:01.290,,,,,,,,,,,20.5,
2015/04/15 08:22:01.720,,,,,,,,107.61904907227,,,,
2015/04/15 08:22:03.970,,,,,,,,108.79120635986,,,,
2015/04/15 08:22:04.420,,,,,,,,107.61904907227,,,,
2015/04/15 08:22:04.870,,,,,,,,108.79120635986,,,,
2015/04/15 08:22:08.890,,,,,,,,107.61904907227,,,,
2015/04/15 08:22:16.890,,,,,,,,108.79120635986,,,,
2015/04/15 08:22:24.890,,,,,,,,107.61904907227,,,,
2015/04/15 08:22:42.810,,,,,20.300003051758,,,,,,,
2015/04/15 08:22:44.890,,,,48.424911499023,,48.424911499023,,,,48.534801483154,,
2015/04/15 08:22:48.870,,,,,,,,108.79120635986,,,,
2015/04/15 08:22:52.890,,,,,,,,107.61904907227,,,,
2015/04/15 08:23:00.880,,,,,,,,108.79120635986,,,,
2015/04/15 08:23:04.880,,,,,,,,107.61904907227,,,,
2015/04/15 08:23:08.890,,,,,,,,108.79120635986,,,,
2015/04/15 08:23:12.890,,,,,,,,107.61904907227,,,,
2015/04/15 08:23:13.460,,,,,,,,,,,20.5,
2015/04/15 08:23:16.880,,,,,,,,108.79120635986,,,,
2015/04/15 08:23:20.880,,,,,,,,107.61904907227,,,,
2015/04/15 08:23:28.880,,,,,,,,108.79120635986,,,,
2015/04/15 08:23:44.540,,,,,20.100006103516,,,,,,,
2015/04/15 08:23:56.870,,,,,,,,107.61904907227,,,,
2015/04/15 08:24:00.880,,,,,,,,108.79120635986,,,,
2015/04/15 08:24:16.540,,,,,,,,,,,20.5,
2015/04/15 08:24:20.890,,,,,,,,107.61904907227,,,,
2015/04/15 08:24:24.910,,,,,,,,108.79120635986,,,,
2015/04/15 08:24:47.350,,,,,,,,107.61904907227,,,,
2015/04/15 08:24:47.810,,,,,,,,108.79120635986,,,,
2015/04/15 08:24:49.180,,,,,,,,107.61904907227,,,,
2015/04/15 08:24:49.630,,,,,,,,108.79120635986,,,,
2015/04/15 08:24:51.900,,,,,,,,107.61904907227,,,,
2015/04/15 08:24:52.350,,,,,,,,108.79120635986,,,,
2015/04/15 08:24:54.610,,,,,,,,107.61904907227,,,,
2015/04/15 08:24:55.070,,,,,,,,108.79120635986,,,,
2015/04/15 08:24:57.790,,,,,,,,107.61904907227,,,,
2015/04/15 08:24:58.700,,,,,,,,108.79120635986,,,,
2015/04/15 08:24:59.610,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:00.500,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:03.660,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:04.120,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:05.470,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:06.820,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:13.120,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:14.020,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:14.920,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:15.370,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:16.710,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:17.170,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:17.620,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:18.070,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:18.970,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:19.420,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:19.890,,,,,,,,,,,20.5,
2015/04/15 08:25:20.770,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:21.230,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:21.680,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:22.120,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:23.020,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:23.480,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:24.830,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:25.280,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:27.080,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:27.530,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:27.980,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:28.430,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:29.340,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:29.790,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:31.140,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:31.590,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:34.290,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:34.750,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:35.650,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:37.000,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:37.450,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:37.900,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:41.050,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:41.500,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:46.890,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:47.340,,,,,,,,108.79120635986,,,,
2015/04/15 08:25:49.150,,,,,,,,107.61904907227,,,,
2015/04/15 08:25:49.600,,,,,,,,108.79120635986,,,,
