,CO2_TIF:CCB_TIF_FT3020.PosSt,CO2_TIF:CCM_TIF_EHSpare01.PosSt,CO2_TIF:CCM_TIF_EHSpare02.PosSt,CO2_TIF:CCB_TIF_PT7024.PosSt,CO2_TIF:CCB_TIF_TT7024.PosSt,CO2_TIF:CCB_TIF_PT7450.PosSt,CO2_TIF:CCB_TIF_FT7524.PosSt,CO2_TIF:CCB_TIF_DT7424.PosSt,CO2_TIF:CCB_TIF_TT7424.PosSt,CO2_TIF:CCB_TIF_PT7056.PosSt,CO2_TIF:CCB_TIF_TT7056.PosSt,
,FT3020.PosSt,EHDL1.PosSt,EHDL2.PosSt,PT7024.PosSt,TT7024.PosSt,PT7450.PosSt,FT7524.PosSt,DT7424.PosSt,TT7424.PosSt,PT7056.PosSt,TT7056.PosSt,
2015/04/20 14:01:27.280,,,,,,,,121.09889984131,,,,
2015/04/20 14:01:39.270,,,,,21.5,,,,,,,
2015/04/20 14:01:51.280,,,,,,,,,,51.13553237915,,
2015/04/20 14:02:11.260,,,,50.95238494873,,,,,,,,
2015/04/20 14:02:15.300,,,,,,50.989013671875,,122.2710647583,,,,
2015/04/20 14:02:19.310,,,,,,,,121.09889984131,,,,
2015/04/20 14:02:27.270,,,,,,,,122.2710647583,,,,
2015/04/20 14:02:31.270,,,,,,,,121.09889984131,,,,
2015/04/20 14:02:35.290,,,,,,,,122.2710647583,,,,
2015/04/20 14:02:43.280,,,,,21.5,,,,,,,
2015/04/20 14:02:47.290,,,,,,,,121.09889984131,,,,
2015/04/20 14:02:51.270,,,,,,,,122.2710647583,,,,
2015/04/20 14:02:55.310,,,,,,,,121.09889984131,,51.172164916992,21.600006103516,
2015/04/20 14:02:59.270,,,,,,,,122.2710647583,,,,
2015/04/20 14:03:07.270,,,,,,,,121.09889984131,,,,
2015/04/20 14:03:15.280,,,,51.098903656006,,,,122.2710647583,,,,
2015/04/20 14:03:19.280,,,,,,,,121.09889984131,,,,
2015/04/20 14:03:23.280,,,,,,,,122.2710647583,,,,
2015/04/20 14:03:39.270,,,,,,,,121.09889984131,,,,
2015/04/20 14:03:43.290,,,,,,,,122.2710647583,,,,
2015/04/20 14:04:11.270,,,,,,50.989013671875,,,,51.13553237915,,
2015/04/20 14:04:15.260,,,,50.842491149902,,,,,,,,
2015/04/20 14:04:19.270,,,,,,,,121.09889984131,,,,
2015/04/20 14:04:43.270,,,,,,,,,,,21.400009155273,
2015/04/20 14:04:47.270,,,,,,,,,,50.879123687744,,
2015/04/20 14:04:51.270,,,,,,50.769233703613,,,,,,
2015/04/20 14:05:21.290,,,,,21.300003051758,,,,,,,
2015/04/20 14:05:33.270,,,,50.586082458496,,,,,,,,
2015/04/20 14:05:37.270,,,,,,,,120.51281738281,,,,
2015/04/20 14:05:53.270,,,,,,,,119.34066009521,,,,
2015/04/20 14:05:57.280,,,,,,50.51282119751,,,,50.622711181641,,
2015/04/20 14:06:05.260,,,,,,,,120.51281738281,,,,
2015/04/20 14:06:09.260,,,,,,,,119.34066009521,,,,
2015/04/20 14:06:29.270,,,,,21.5,,,,,,,
2015/04/20 14:06:33.250,,,,50.32967376709,,,,,,,,
2015/04/20 14:06:37.270,,,,,,,,,,,21.600006103516,
2015/04/20 14:06:41.270,,,,,,,,118.16850280762,,,,
2015/04/20 14:06:45.260,,,,,,,,119.34066009521,,,,
2015/04/20 14:06:49.260,,,,,,,,118.16850280762,,,,
2015/04/20 14:06:53.270,,,,,,,,119.34066009521,,,,
2015/04/20 14:06:57.270,,,,,,50.256412506104,,118.16850280762,,,,
2015/04/20 14:07:09.270,,,,,,,,,,50.366302490234,,
2015/04/20 14:07:34.280,,,,,21.300003051758,,,,,,,
2015/04/20 14:07:46.260,,,,,,,,,,,21.600006103516,
2015/04/20 14:07:58.260,,,,,,50.146522521973,,,,,,
2015/04/20 14:08:16.300,,,,,,,,,,50.256412506104,,
2015/04/20 14:08:36.280,,,,,21.300003051758,,,,,,,
2015/04/20 14:08:40.280,,,,50.109893798828,,,,,,,,
2015/04/20 14:08:56.270,,,,,,,,117.58242034912,,,,
2015/04/20 14:09:24.280,,,,,,,,,,,21.600006103516,
2015/04/20 14:09:46.270,,,,,21.300003051758,,,,,,,
2015/04/20 14:11:22.470,,,,,21.300003051758,,,,,,,
2015/04/20 14:11:51.450,,,,,,,,,,,21.600006103516,
2015/04/20 14:12:55.270,,,,50.146522521973,21.5,50.219783782959,,117.58242034912,,50.32967376709,21.400009155273,
2015/04/20 14:13:59.280,,,,49.926742553711,21.600006103516,,,,,,21.100006103516,
2015/04/20 14:14:03.260,,,,,,49.853481292725,,116.41025543213,,49.963371276855,,
2015/04/20 14:14:15.270,,,,49.670330047607,,,,115.23809814453,,,,
2015/04/20 14:14:19.260,0.61050063371658,,,,,,,,,,,
2015/04/20 14:14:23.270,10.012209892273,,,,,,,,,,,
2015/04/20 14:14:27.290,29.273504257202,,,,21.300003051758,,,,,,,
2015/04/20 14:14:31.270,35.775337219238,,,,,49.597072601318,,,,,,
2015/04/20 14:14:35.270,38.858364105225,,,,21.600006103516,,,,,,,
2015/04/20 14:14:39.280,39.804641723633,,,,,,,,,49.706962585449,,
2015/04/20 14:14:43.270,39.468864440918,,,49.413921356201,21.300003051758,,,,,,,
2015/04/20 14:14:47.280,40.445667266846,,,,,,,114.65201568604,,,,
2015/04/20 14:14:51.280,41.300365447998,,,,,49.30403137207,,113.47985076904,,49.450550079346,,
2015/04/20 14:14:55.290,,,,,21.600006103516,,,,,,,
2015/04/20 14:14:59.280,41.819290161133,,,,20.300003051758,,,,,,,
